id,url,year,month,collapse,new_name
1,https://ksp.bip.policja.gov.pl/download/25/95943/2018styczen-kradziezzwlamaniem.xls,2018,1,F,data_2018_1.xls
2,https://ksp.bip.policja.gov.pl/download/25/95944/2018styczen-lutykradziezzwlamaniem.xls,2018,2,F,data_2018_2.xls
3,https://ksp.bip.policja.gov.pl/download/25/95945/2018styczen-marzeckradzezzwlamaniem.xls,2018,3,F,data_2018_3.xls
4,https://ksp.bip.policja.gov.pl/download/25/96657/2018styczen-kwiecienKradziezzwlamaniem.xls,2018,4,F,data_2018_4.xls
5,https://ksp.bip.policja.gov.pl/download/25/97923/Kradziezzwlamaniemstyczen-maj2018.xls,2018,5,F,data_2018_5.xls
6,https://ksp.bip.policja.gov.pl/download/25/99205/Kradziezzwlamaniemstyczen-czerwiec2018.xls,2018,6,F,data_2018_6.xls
7,https://ksp.bip.policja.gov.pl/download/25/100349/kradziezzwlamaniemstyczen-lipiec2018.xls,2018,7,F,data_2018_7.xls
8,https://ksp.bip.policja.gov.pl/download/25/101169/Kradziezzwlamaniemstyczen-sierpien2018.xls,2018,8,F,data_2018_8.xls
9,https://ksp.bip.policja.gov.pl/download/25/101679/Kradziezzwlamaniemstyczen-wrzesien2018.xls,2018,9,F,data_2018_9.xls
10,https://ksp.bip.policja.gov.pl/download/25/103242/Kradziezzwlamaniemstyczen-pazdziernik2018.xls,2018,10,F,data_2018_10.xls
11,https://ksp.bip.policja.gov.pl/download/25/104502/Kradziezzwlamaniemstyczen-listopad2018.xlsx,2018,11,F,data_2018_11.xlsx
12,https://ksp.bip.policja.gov.pl/download/25/105054/Kradziezzwlamaniemstyczen-grudzien2018.xls,2018,12,F,data_2018_12.xls
13,https://ksp.bip.policja.gov.pl/download/25/105693/Kradziezzwlamaniem-styczen2019.xls,2019,1,F,data_2019_1.xls
14,https://ksp.bip.policja.gov.pl/download/25/106669/Kradziezzwlamaniem-luty2019.xls,2019,2,F,data_2019_2.xls
15,https://ksp.bip.policja.gov.pl/download/25/107416/Kradziezzwlamaniemmarzec2019.xls,2019,3,F,data_2019_3.xls
16,https://ksp.bip.policja.gov.pl/download/25/108107/Kradziezzwlamaniemkwiecien2019.xls,2019,4,F,data_2019_4.xls
17,https://ksp.bip.policja.gov.pl/download/25/108877/Kradziezzwlamaniemmaj2019.xls,2019,5,F,data_2019_5.xls
18,https://ksp.bip.policja.gov.pl/download/25/109664/Kradziezzwlamaniemczerwiec2019.xls,2019,6,F,data_2019_6.xls
19,https://ksp.bip.policja.gov.pl/download/25/110713/Kradziezzwlamaniemlipiec2019.xlsx,2019,7,F,data_2019_7.xlsx
20,https://ksp.bip.policja.gov.pl/download/25/111135/Kradziezzwlamaniemsierpien2019.xls,2019,8,F,data_2019_8.xls
21,https://ksp.bip.policja.gov.pl/download/25/112559/Kradziezzwlamaniemwrzesien2019.xls,2019,9,F,data_2019_9.xls
